Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Prediction
8080,5551,2,2,66,66,4.125,3,66,66,4,4,1,4,66,66,6312,7807,1,2,0
45062,8747,1,2,1127,1127,93.91666666666667,3,1127,1127,3,4,1,2,1127,1127,1507,5061,1,3,0
8080,4754,3,3,66,66,6.6,1,66,66,3,1,3,3,66,66,2397,320,1,7,0
8080,3429,4,1,790,790,60.76923076923077,1,790,790,1,2,2,2,790,790,6683,1911,2,7,0
45062,5681,2,4,66,66,6.6,4,66,66,4,2,3,3,66,66,1539,161,2,4,0
45062,2829,1,1,66,66,13.2,2,66,66,4,3,1,1,66,66,9189,1039,2,9,0
40124,7051,3,3,296,296,59.2,4,296,296,2,4,1,4,296,296,2316,6062,2,6,0
55412,6674,3,1,1096,1096,109.6,4,1096,1096,2,4,2,4,1096,1096,4026,3636,1,5,0
8080,3715,1,4,66,66,8.25,3,66,66,2,2,4,3,66,66,4551,758,2,2,0
8080,7205,1,1,66,66,3.473684210526316,2,66,66,1,1,1,1,66,66,4817,7460,1,4,0
55412,5898,2,2,66,66,8.25,1,66,66,3,1,3,4,66,66,9838,2173,1,6,0
8080,3151,4,4,687,687,49.07142857142857,4,687,687,2,1,1,1,687,687,1544,8537,1,8,0
34762,1512,1,1,66,66,66.0,3,66,66,2,1,1,4,66,66,180,4529,1,2,0
8080,8059,1,1,687,687,36.1578947368421,4,687,687,2,1,3,1,687,687,4190,1249,2,6,0
34750,1626,4,1,66,66,5.5,3,66,66,4,1,2,1,66,66,1695,7477,1,2,0
8080,2105,3,2,66,66,5.076923076923077,1,66,66,1,4,2,1,66,66,5677,4723,1,3,0
8080,1710,3,3,687,687,49.07142857142857,3,687,687,2,3,4,3,687,687,5044,3477,1,3,0
34762,9433,4,2,66,66,3.8823529411764706,3,66,66,1,2,1,4,66,66,5259,1762,1,5,0
8080,4929,2,2,74,74,8.222222222222221,4,74,74,3,4,2,3,74,74,5902,1745,1,5,0
34778,6750,4,3,74,74,9.25,3,74,74,4,4,4,2,74,74,4624,6306,2,2,0
8080,6058,2,4,790,790,395.0,1,790,790,2,1,1,3,790,790,5285,8811,1,8,0
34778,6039,2,3,66,66,6.0,4,66,66,1,2,4,1,66,66,3063,1648,2,8,0
8080,1025,1,2,69,69,11.5,1,69,69,3,3,3,4,69,69,8483,2549,1,6,0
34778,4799,3,4,66,66,22.0,2,66,66,1,4,1,1,66,66,3795,8911,1,4,0
8080,3999,2,1,792,792,72.0,1,792,792,3,4,1,2,792,792,2365,3526,1,8,0
8080,1168,1,4,174,174,29.0,3,174,174,2,3,4,1,174,174,8453,8530,1,4,0
42832,6679,1,1,66,66,7.333333333333333,4,66,66,4,4,3,4,66,66,1649,7822,1,3,0
42832,5258,2,2,351,351,23.4,3,351,351,4,2,4,2,351,351,5845,8528,1,1,0
8080,4198,4,2,66,66,6.6,2,66,66,3,4,3,4,66,66,8834,9706,1,3,0
56732,2670,2,2,1096,1096,121.77777777777777,4,1096,1096,3,4,1,3,1096,1096,9520,4731,1,7,0
8080,1167,4,3,66,66,4.125,1,66,66,3,3,4,4,66,66,8835,3033,1,5,0
56732,2332,1,1,66,66,16.5,3,66,66,1,3,4,3,66,66,5236,3727,1,6,0
8080,6188,2,4,66,66,8.25,2,66,66,1,4,3,4,66,66,2214,5709,1,6,0
8080,5965,4,1,687,687,40.411764705882355,3,687,687,3,3,1,4,687,687,7684,2926,1,2,0
42832,9615,3,1,66,66,33.0,1,66,66,1,2,2,2,66,66,3344,4854,1,9,0
8080,587,1,2,66,66,66.0,4,66,66,2,4,3,4,66,66,7833,9247,1,3,0
8080,7333,1,1,687,687,36.1578947368421,1,687,687,1,1,2,2,687,687,3700,3684,1,9,0
42832,7378,4,2,66,66,3.8823529411764706,2,66,66,3,4,2,4,66,66,6322,8353,1,8,0
48338,7352,4,4,66,66,4.714285714285714,1,66,66,4,4,1,3,66,66,5665,2634,1,5,0
48338,6558,2,3,351,351,50.142857142857146,4,351,351,2,3,1,1,351,351,409,7056,1,4,0
8080,1958,4,1,66,66,3.473684210526316,1,66,66,4,3,4,3,66,66,8798,3029,1,7,0
43254,4576,2,2,515,515,257.5,4,515,515,1,2,3,3,515,515,2340,2727,1,9,0
8080,2489,4,2,66,66,33.0,1,66,66,3,2,2,1,66,66,3948,1386,1,6,0
43230,7557,4,3,66,66,33.0,1,66,66,3,3,2,2,66,66,6758,2293,1,2,0
8080,5697,1,1,66,66,6.6,2,66,66,3,4,2,3,66,66,1995,1236,1,8,0
48338,8860,3,2,66,66,5.5,1,66,66,4,2,1,2,66,66,6472,5885,1,3,0
8080,6698,3,3,66,66,4.714285714285714,4,66,66,3,4,4,2,66,66,9214,2668,1,4,0
41198,8063,1,4,66,66,4.125,3,66,66,4,1,3,2,66,66,9306,9679,1,9,0
8080,7654,3,2,66,66,11.0,3,66,66,3,2,1,4,66,66,733,4666,1,9,0
8080,5093,4,3,66,66,6.6,1,66,66,1,2,1,1,66,66,7273,8761,1,2,0
8080,9702,2,2,66,66,7.333333333333333,1,66,66,1,4,1,2,66,66,1003,9688,1,3,0
36096,8433,4,2,66,66,7.333333333333333,3,66,66,1,4,3,2,66,66,525,4632,1,8,0
8080,6243,2,4,74,74,18.5,4,74,74,2,3,2,3,74,74,1044,3813,1,1,0
36108,2406,3,4,74,74,4.625,4,74,74,4,2,4,1,74,74,1768,7956,1,2,0
45660,9870,3,2,1096,1096,365.3333333333333,3,1096,1096,2,1,2,1,1096,1096,186,3893,1,1,0
45660,5969,4,3,66,66,16.5,2,66,66,4,1,3,4,66,66,1173,9700,1,2,0
8080,9514,4,4,74,74,10.571428571428571,4,74,74,3,2,2,3,74,74,5990,6952,1,4,0
8080,3998,1,1,140,140,20.0,1,140,140,1,4,1,2,140,140,7510,2942,1,7,0
56028,9081,3,2,66,66,7.333333333333333,4,66,66,4,2,4,2,66,66,9403,4811,1,1,0
8080,512,2,1,66,66,5.5,2,66,66,3,2,1,2,66,66,9736,2753,1,3,0
8080,8577,3,1,66,66,13.2,3,66,66,2,2,2,3,66,66,8446,5877,1,8,0
8080,5058,3,3,66,66,22.0,2,66,66,3,2,1,1,66,66,7522,2807,1,2,0
45660,9268,4,3,66,66,22.0,3,66,66,3,2,1,2,66,66,4876,7232,1,1,0
45688,2637,1,2,1096,1096,99.63636363636364,2,1096,1096,3,2,2,4,1096,1096,7435,220,2,4,0
8080,3139,3,2,66,66,4.714285714285714,3,66,66,3,4,1,4,66,66,7776,8749,1,6,0
8080,1071,3,3,637,637,33.526315789473685,4,637,637,3,3,4,2,637,637,6210,9240,1,6,0
45688,9070,1,1,66,66,22.0,2,66,66,2,4,2,3,66,66,1027,8009,2,2,0
45688,8068,4,1,628,628,209.33333333333334,2,628,628,3,2,2,2,628,628,9220,7957,1,5,0
8080,3169,1,4,66,66,8.25,3,66,66,3,1,2,4,66,66,3395,7139,1,5,0
8080,4651,2,4,66,66,33.0,1,66,66,2,1,1,3,66,66,6000,5251,1,1,0
45688,6568,1,2,66,66,13.2,3,66,66,3,3,1,1,66,66,2322,1478,1,9,0
8080,2118,4,3,66,66,4.125,2,66,66,4,3,3,4,66,66,9368,1960,1,4,0
8080,7743,4,3,687,687,229.0,4,687,687,1,4,1,3,687,687,833,1812,1,7,0
41794,2426,3,1,1124,1124,281.0,2,1124,1124,1,3,4,4,1124,1124,6004,8550,1,9,0
8080,8579,2,4,66,66,6.6,2,66,66,2,4,4,4,66,66,1067,9255,1,6,0
8080,3820,2,2,638,638,37.529411764705884,4,638,638,4,4,3,1,638,638,7481,1973,1,2,0
41794,3724,4,3,2826,2826,471.0,2,2826,2826,4,3,3,3,2826,2826,8530,1356,2,7,0
8080,8790,2,1,66,66,11.0,2,66,66,2,4,1,4,66,66,9784,585,2,8,0
41794,7391,4,1,66,66,3.6666666666666665,4,66,66,2,4,1,1,66,66,6594,7777,1,9,0
8080,5934,1,1,66,66,6.6,2,66,66,4,1,3,4,66,66,1599,8395,2,6,0
41794,9508,1,4,66,66,8.25,1,66,66,1,4,3,1,66,66,4185,4786,1,7,0
8080,1476,3,4,74,74,7.4,1,74,74,1,3,1,3,74,74,6433,7650,1,1,0
39384,2887,3,4,66,66,4.125,1,66,66,1,4,1,4,66,66,5612,146,1,7,0
8080,9055,4,3,66,66,13.2,3,66,66,2,2,1,3,66,66,7913,1939,1,6,0
33922,5697,1,1,74,74,4.933333333333334,1,74,74,2,3,1,1,74,74,164,462,1,8,0
8080,4616,3,2,66,66,11.0,3,66,66,4,4,4,4,66,66,3144,2667,1,7,0
8080,3858,4,1,66,66,22.0,2,66,66,2,1,3,1,66,66,2308,3749,1,3,0
40624,9438,1,0,1096,0,0.11611399512660239,0.00010594342621040364,1096,0,1,0,1,0,1096,0,5523,2252,1,1,0
8080,5536,1,0,66,0,0.011919812172656674,0.00018060321473722233,66,0,1,0,1,0,66,0,3270,2302,1,1,0
8080,8031,1,0,790,0,0.09835657370517928,0.0001245019920318725,790,0,1,0,1,0,790,0,6999,3214,1,1,0
40624,6805,1,0,66,0,0.00969732588892154,0.00014692918013517486,66,0,1,0,1,0,66,0,337,2763,1,1,0
8080,7243,1,0,69,0,0.009525124240750967,0.0001380452788514633,69,0,1,0,1,0,69,0,3323,7556,1,1,0
40624,9212,1,0,66,0,0.007163790296320417,0.00010854227721697601,66,0,1,0,1,0,66,0,4245,1970,1,1,0
60298,2657,1,0,296,0,0.11136192626034612,0.0003762227238525207,296,0,1,0,1,0,296,0,3520,3653,1,1,0
8080,2296,1,0,66,0,0.028733130169786677,0.00043535045711797995,66,0,1,0,1,0,66,0,6798,3497,1,1,0
40624,8348,1,0,351,0,0.04204096298957959,0.00011977482333213559,351,0,1,0,1,0,351,0,4026,7144,1,1,0
8080,1205,1,0,66,0,0.05472636815920398,0.0008291873963515755,66,0,1,0,1,0,66,0,6803,2564,1,1,0
8080,1896,1,0,66,0,0.03479177648919346,0.0005271481286241434,66,0,1,0,1,0,66,0,7127,5006,1,1,0
40624,957,1,0,66,0,0.06889352818371608,0.0010438413361169101,66,0,1,0,1,0,66,0,5044,2298,1,1,0
8080,2406,1,0,66,0,0.027420024927295387,0.0004154549231408392,66,0,1,0,1,0,66,0,2063,4438,1,1,0
52992,9404,1,0,1126,0,0.11972355130249868,0.0001063264221158958,1126,0,1,0,1,0,1126,0,9761,6323,1,1,0
8080,7337,1,0,66,0,0.008994276369582993,0.0001362769146906514,66,0,1,0,1,0,66,0,3324,8154,1,1,0
8080,3290,1,0,66,0,0.020054694621695533,0.00030385900941962927,66,0,1,0,1,0,66,0,4987,3133,1,1,0
52992,2673,1,0,66,0,0.02468212415856395,0.00037397157816005983,66,0,1,0,1,0,66,0,2231,2404,1,1,0
8080,4697,1,0,66,0,0.0140485312899106,0.00021285653469561516,66,0,1,0,1,0,66,0,6702,5092,1,1,0
8080,4905,1,0,790,0,0.1610273134936812,0.00020383204239706482,790,0,1,0,1,0,790,0,8939,2010,1,1,0
60298,8405,1,0,66,0,0.007851534618129907,0.00011896264572924102,66,0,1,0,1,0,66,0,1071,1112,1,1,0
8080,9439,1,0,792,0,0.08389830508474576,0.0001059322033898305,792,0,1,0,1,0,792,0,6106,7395,1,1,0
49352,8853,1,0,66,0,0.007454257962502824,0.00011294330246216399,66,0,1,0,1,0,66,0,6818,5178,1,1,0
49352,9853,1,0,351,0,0.03562005277044855,0.00010148163182463974,351,0,1,0,1,0,351,0,8694,7709,1,1,0
8080,3454,1,0,66,0,0.019102749638205498,0.0002894356005788712,66,0,1,0,1,0,66,0,2789,7573,1,1,0
49346,8531,1,0,1096,0,0.12845757149554618,0.00011720581340834506,1096,0,1,0,1,0,1096,0,7347,2113,1,1,0
8080,6903,1,0,687,0,0.09950753186558517,0.00014484356894553882,687,0,1,0,1,0,687,0,9646,4459,1,1,0
49346,3410,1,0,66,0,0.019349164467897976,0.0002931691586045148,66,0,1,0,1,0,66,0,3978,2996,1,1,0
35998,8126,1,0,1147,0,0.14113448997169928,0.00012304663467454166,1147,0,1,0,1,0,1147,0,2339,5241,1,1,0
8080,8143,1,0,66,0,0.008104125736738703,0.00012278978388998034,66,0,1,0,1,0,66,0,2680,755,1,1,0
8080,4908,1,0,790,0,0.16092890609085353,0.00020370747606437156,790,0,1,0,1,0,790,0,9305,8973,1,1,0
8080,6098,1,0,69,0,0.01131333005410723,0.00016396130513198886,69,0,1,0,1,0,69,0,3076,3384,1,1,0
35998,9965,1,0,66,0,0.006622516556291391,0.00010034115994380895,66,0,1,0,1,0,66,0,7203,1461,1,1,0
47718,7506,1,0,296,0,0.03942986545890502,0.0001332090049287332,296,0,1,0,1,0,296,0,3361,4106,1,1,0
8080,7343,1,0,66,0,0.008986928104575163,0.00013616557734204794,66,0,1,0,1,0,66,0,5424,5105,1,1,0
35998,2885,1,0,351,0,0.12162162162162163,0.0003465003465003465,351,0,1,0,1,0,351,0,7088,8866,1,1,0
8080,4952,1,0,66,0,0.013325257419745608,0.0002018978396931153,66,0,1,0,1,0,66,0,5359,7182,1,1,0
8080,6842,1,0,66,0,0.009644892590968873,0.00014613473622680112,66,0,1,0,1,0,66,0,8149,8120,1,1,0
45894,8917,1,0,1096,0,0.12289751065261269,0.00011213276519398969,1096,0,1,0,1,0,1096,0,6639,445,1,1,0
8080,8072,1,0,66,0,0.008175399479747306,0.0001238696890870804,66,0,1,0,1,0,66,0,3078,1973,1,1,0
8080,3335,1,0,66,0,0.019784172661870502,0.00029976019184652276,66,0,1,0,1,0,66,0,1513,2853,1,1,0
8080,6248,1,0,66,0,0.01056168987037926,0.00016002560409665546,66,0,1,0,1,0,66,0,5719,4277,1,1,0
45870,3147,1,0,66,0,0.02096569250317662,0.0003176620076238882,66,0,1,0,1,0,66,0,6456,7216,1,1,0
8080,7924,1,0,66,0,0.00832807570977918,0.00012618296529968455,66,0,1,0,1,0,66,0,1546,6733,1,1,0
8080,6456,1,0,687,0,0.10639615920706211,0.00015487068297971194,687,0,1,0,1,0,687,0,7965,4101,1,1,0
45894,3880,1,0,66,0,0.01700592630765267,0.0002576655501159495,66,0,1,0,1,0,66,0,7838,4817,1,1,0
8080,4832,1,0,793,0,0.16408028139871716,0.0002069108214359611,793,0,1,0,1,0,793,0,282,7707,1,1,0
8080,8509,1,0,121,0,0.014218566392479436,0.00011750881316098707,121,0,1,0,1,0,121,0,9998,2148,1,1,0
53586,3632,1,0,66,0,0.018166804293971925,0.0002752546105147261,66,0,1,0,1,0,66,0,2873,7370,1,1,0
53586,8462,1,0,351,0,0.041474654377880185,0.00011816140848398913,351,0,1,0,1,0,351,0,2656,7168,1,1,0
53586,7523,1,0,66,0,0.008771929824561403,0.00013290802764486976,66,0,1,0,1,0,66,0,3848,2917,1,1,0
8080,6645,1,0,74,0,0.011134517002708396,0.0001504664459825459,74,0,1,0,1,0,74,0,3893,9792,1,1,0
53594,4736,1,0,74,0,0.015621701498838927,0.00021110407430863416,74,0,1,0,1,0,74,0,6200,4260,1,1,0
8080,5261,1,0,66,0,0.012542759407069556,0.00019004180919802356,66,0,1,0,1,0,66,0,672,8584,1,1,0
8080,3477,1,0,792,0,0.22771707878090858,0.0002875215641173088,792,0,1,0,1,0,792,0,6092,822,1,1,0
39930,5064,1,0,66,0,0.013030602171767028,0.00019743336623889436,66,0,1,0,1,0,66,0,9943,9883,1,1,0
6000,5044,1,0,66,0,0.013082259663032706,0.00019821605550049553,66,0,1,0,1,0,66,0,3995,9894,1,1,0
8080,6840,1,0,794,0,0.11606490279198947,0.000146177459435755,794,0,1,0,1,0,794,0,7633,4081,1,1,0
40442,5152,1,0,66,0,0.012808072967203571,0.00019406171162429653,66,0,1,0,1,0,66,0,8907,8160,1,1,0
40442,8300,1,0,351,0,0.0422840621611854,0.00012046741356463077,351,0,1,0,1,0,351,0,5308,8687,1,1,0
8080,8507,1,0,74,0,0.008697696285848613,0.00011753643629525152,74,0,1,0,1,0,74,0,8441,7622,1,1,0
8080,2602,1,0,66,0,0.025355359200922013,0.000384172109104879,66,0,1,0,1,0,66,0,5262,4373,1,1,0
8080,8986,1,0,66,0,0.0073439412484700125,0.00011127183709803049,66,0,1,0,1,0,66,0,9205,9688,1,1,0
40432,6108,1,0,1096,0,0.1794074316582092,0.0001636929120969062,1096,0,1,0,1,0,1096,0,4797,1866,1,1,0
8080,9640,1,0,66,0,0.006845762887667255,0.00010372368011617052,66,0,1,0,1,0,66,0,1709,9050,1,1,0
8080,8602,1,0,687,0,0.07985586423340695,0.0001162385214460072,687,0,1,0,1,0,687,0,7131,8629,1,1,0
40432,7562,1,0,66,0,0.00872669575565252,0.0001322226629644321,66,0,1,0,1,0,66,0,8829,3070,1,1,0
8080,8316,1,0,66,0,0.007935553685223038,0.00012023566189731875,66,0,1,0,1,0,66,0,2988,3439,1,1,0
8080,3175,1,0,66,0,0.020780856423173802,0.00031486146095717883,66,0,1,0,1,0,66,0,9705,4718,1,1,0
40442,5515,1,0,66,0,0.011965192168237854,0.00018129079042784627,66,0,1,0,1,0,66,0,9736,3443,1,1,0
8080,4791,1,0,66,0,0.013772954924874792,0.00020868113522537563,66,0,1,0,1,0,66,0,6716,9015,1,1,0
8080,7934,1,0,792,0,0.0998109640831758,0.0001260239445494644,792,0,1,0,1,0,792,0,8295,6384,1,1,0
39216,0.0,1,1,1080,1080,10800000.0,10000.0,1028,1028,10000.0,10000.0,1,1,1080,1080,249,249,1,1028,0
8080,45.06111145019531,1,1,52,52,520000.0,10000.0,0,0,10000.0,10000.0,1,1,52,52,249,249,1,0,0
43588,353993.65425109863,1,1,1109,1109,3132.824520106657,2.824909395948293,1057,1057,2.824909395948293,2.824909395948293,1,1,1109,1109,249,249,1,1057,0
8080,354041.33796691895,1,1,52,52,146.87550413917708,2.824528925753406,0,0,2.824528925753406,2.824528925753406,1,1,52,52,249,249,1,0,0
8080,354218.2445526123,1,1,52,52,146.80215036827784,2.823118276313035,0,0,2.823118276313035,2.823118276313035,1,1,52,52,249,249,1,0,0
43588,355945.8255767822,1,1,52,52,146.08964697292936,2.809416287940949,0,0,2.809416287940949,2.809416287940949,1,1,52,52,249,249,1,0,0
8080,355980.63468933105,1,1,52,52,146.07536178303934,2.8091415727507565,0,0,2.8091415727507565,2.8091415727507565,1,1,52,52,249,249,1,0,0
8080,492025.37536621094,1,1,673,673,1367.8156324744245,2.032415501447882,621,621,2.032415501447882,2.032415501447882,1,1,673,673,249,249,1,621,0
39216,492044.68727111816,1,1,52,52,105.6814580976216,2.0323357326465694,0,0,2.0323357326465694,2.0323357326465694,1,1,52,52,249,249,1,0,0
8080,821146.0113525391,1,1,673,673,819.5862741773263,1.217810214230797,621,621,1.217810214230797,1.217810214230797,1,1,673,673,249,249,1,621,0
55570,861846.923828125,1,1,52,52,60.33554052618533,1.160298856272795,0,0,1.160298856272795,1.160298856272795,1,1,52,52,249,249,1,0,0
8080,3441109.1804504395,1,1,623,623,181.0462752938428,0.29060397318433834,571,571,0.29060397318433834,0.29060397318433834,1,1,623,623,251,251,1,571,0
58438,3446122.646331787,1,1,614,614,178.17125593413516,0.2901811985897967,562,562,0.2901811985897967,0.2901811985897967,1,1,614,614,249,249,1,562,0
58516,0.0,1,1,1158,1158,11580000.0,10000.0,1106,1106,10000.0,10000.0,1,1,1158,1158,249,249,1,1106,0
8080,42.91534423828125,1,1,52,52,520000.0,10000.0,0,0,10000.0,10000.0,1,1,52,52,249,249,1,0,0
35538,86272.4781036377,1,1,52,52,602.7414668387439,11.59118205459123,0,0,11.59118205459123,11.59118205459123,1,1,52,52,249,249,1,0,0
55030,195119.38095092773,1,1,1082,1082,5545.323046469287,5.125067510600081,1030,1030,5.125067510600081,5.125067510600081,1,1,1082,1082,249,249,1,1030,0
8080,195158.7200164795,1,1,52,52,266.449790179035,5.124034426519904,0,0,5.124034426519904,5.124034426519904,1,1,52,52,249,249,1,0,0
8080,195541.3818359375,1,1,52,52,265.92836519703474,5.114007023019899,0,0,5.114007023019899,5.114007023019899,1,1,52,52,249,249,1,0,0
55030,195931.91146850586,1,1,52,52,265.39831929500923,5.103813832596331,0,0,5.103813832596331,5.103813832596331,1,1,52,52,249,249,1,0,0
8080,195957.66067504883,1,1,52,52,265.363445454833,5.103143181823712,0,0,5.103143181823712,5.103143181823712,1,1,52,52,249,249,1,0,0
8080,470850.22926330566,1,1,777,777,1650.206268808019,2.1238175917735123,725,725,2.1238175917735123,2.1238175917735123,1,1,777,777,249,249,1,725,0
58516,470876.45530700684,1,1,52,52,110.43236376322216,2.1236993031388876,0,0,2.1236993031388876,2.1236993031388876,1,1,52,52,249,249,1,0,0
8080,470968.96171569824,1,1,107,107,227.1911924093861,2.1232821720503376,55,55,2.1232821720503376,2.1232821720503376,1,1,107,107,249,249,1,55,0
58516,470977.0679473877,1,1,52,52,110.40877261100292,2.1232456271346716,0,0,2.1232456271346716,2.1232456271346716,1,1,52,52,249,249,1,0,0
58516,472462.1772766113,1,1,337,337,713.2846102994979,2.1165715439154242,285,285,2.1165715439154242,2.1165715439154242,1,1,337,337,249,249,1,285,0
8080,472501.0395050049,1,1,52,52,110.05266793587488,2.116397460305286,0,0,2.116397460305286,2.116397460305286,1,1,52,52,249,249,1,0,0
8080,712325.5729675293,1,1,673,673,944.7926980864943,1.403852448865519,621,621,1.403852448865519,1.403852448865519,1,1,673,673,249,249,1,621,0
8080,712866.5447235107,1,1,673,673,944.0757249465631,1.4027871098760225,621,621,1.4027871098760225,1.4027871098760225,1,1,673,673,249,249,1,621,0
58516,753448.0094909668,1,1,52,52,69.01604270629298,1.3272315905056342,0,0,1.3272315905056342,1.3272315905056342,1,1,52,52,249,249,1,0,0
55038,753479.7191619873,1,1,52,52,69.01313821403699,1.3271757348853266,0,0,1.3271757348853266,1.3271757348853266,1,1,52,52,249,249,1,0,0
8080,51.25999450683594,1,1,52,52,520000.0,10000.0,0,0,10000.0,10000.0,1,1,52,52,251,251,1,0,0
8080,369.07196044921875,1,1,780,780,2113408.992248062,2709.498708010336,728,728,2709.498708010336,2709.498708010336,1,1,780,780,251,251,1,728,0
35988,376.4629364013672,1,1,52,52,138127.80747308422,2656.3039898670045,0,0,2656.3039898670045,2656.3039898670045,1,1,52,52,249,249,1,0,0
8080,416.9940948486328,1,1,165,165,395689.0566037736,2398.1154945683247,113,113,2398.1154945683247,2398.1154945683247,1,1,165,165,251,251,1,113,0
35988,421.28562927246094,1,1,52,52,123431.69666100736,2373.6864742501416,0,0,2373.6864742501416,2373.6864742501416,1,1,52,52,249,249,1,0,0
35988,889.5397186279297,1,1,337,337,378847.6140444921,1124.1768962744572,285,285,1124.1768962744572,1124.1768962744572,1,1,337,337,249,249,1,285,0
8080,910.2821350097656,1,1,52,52,57125.14614981666,1098.5605028810896,0,0,1098.5605028810896,1098.5605028810896,1,1,52,52,249,249,1,0,0
35986,8363.485336303711,1,1,560,560,66957.73083611278,119.56737649305853,508,508,119.56737649305853,119.56737649305853,1,1,560,560,249,249,1,508,0
8080,8396.625518798828,1,1,52,52,6192.964052473167,119.09546254756091,0,0,119.09546254756091,119.09546254756091,1,1,52,52,249,249,1,0,0
8080,27747.86949157715,1,1,673,673,24254.114363781653,36.038802917951934,621,621,36.038802917951934,36.038802917951934,1,1,673,673,249,249,1,621,0
35986,27767.419815063477,1,1,52,52,1872.6983042115658,36.0134289271455,0,0,36.0134289271455,36.0134289271455,1,1,52,52,249,249,1,0,0
35964,164278.2688140869,1,1,1082,1082,6586.385453236638,6.087232396706689,1030,1030,6.087232396706689,6.087232396706689,1,1,1082,1082,249,249,1,1030,0
8080,204401.96990966797,1,1,52,52,254.40067932310305,4.89232075621352,0,0,4.89232075621352,4.89232075621352,1,1,52,52,249,249,1,0,0
8080,440315.48500061035,1,1,778,778,1766.9149201030746,2.2710988690270884,726,726,2.2710988690270884,2.2710988690270884,1,1,778,778,249,249,1,726,0
35964,440350.7709503174,1,1,52,52,118.08767789319235,2.2709168825613912,0,0,2.2709168825613912,2.2709168825613912,1,1,52,52,249,249,1,0,0
8080,440625.1907348633,1,1,216,216,490.2125537574481,2.2695025636918893,164,164,2.2695025636918893,2.2695025636918893,1,1,216,216,249,249,1,164,0
35964,440632.1048736572,1,1,52,52,118.01228150388633,2.269466951997814,0,0,2.269466951997814,2.269466951997814,1,1,52,52,249,249,1,0,0
35964,441479.4445037842,1,1,337,337,763.3424482056749,2.265111122272032,285,285,2.265111122272032,2.265111122272032,1,1,337,337,249,249,1,285,0
39930,94475,1,1,1096,1096,2.124031007751938,1,1062,1062,1,1,1,1,1096,1096,1024,1024,1,32,0
8080,95034,1,1,66,66,0.9428571428571428,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
39930,386737,1,1,66,66,0.08538163001293661,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
39944,432990,1,1,1123,1123,37.43333333333333,1,1089,1089,1,1,1,1,1123,1123,1024,1024,1,32,0
8080,473209,1,1,66,66,0.27049180327868855,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
8080,631392,1,1,687,687,1.464818763326226,1,653,653,1,1,1,1,687,687,1024,1024,1,32,0
39944,632094,1,1,66,66,0.5196850393700787,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
8080,818974,1,1,790,790,11.44927536231884,1,756,756,1,1,1,1,790,790,1024,1024,1,32,0
56066,819960,1,1,66,66,3.8823529411764706,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
8080,820892,1,1,69,69,0.07411385606874328,1,35,35,1,1,1,1,69,69,1024,1024,1,32,0
56066,821399,1,1,66,66,0.14285714285714285,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
39930,822007,1,1,296,296,3.7,1,262,262,1,1,1,1,296,296,1024,1024,1,32,0
8080,822806,1,1,66,66,0.0763888888888889,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
56066,823694,1,1,351,351,0.46062992125984253,1,317,317,1,1,1,1,351,351,1024,1024,1,32,0
8080,824471,1,1,66,66,0.12406015037593984,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
8080,11134,1,1,687,687,3.318840579710145,1,653,653,1,1,1,1,687,687,1024,1024,1,32,0
39930,11968,1,1,66,66,33.0,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
8080,326211,1,1,687,687,2.5072992700729926,1,653,653,1,1,1,1,687,687,1024,1024,1,32,0
56066,366266,1,1,66,66,0.21221864951768488,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
8080,161539,1,1,791,791,1.2717041800643087,1,757,757,1,1,1,1,791,791,1024,1024,1,32,0
8080,163137,1,1,160,160,0.8205128205128205,1,126,126,1,1,1,1,160,160,1024,1024,1,32,0
52414,164804,1,1,66,66,0.0765661252900232,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
52414,165836,1,1,351,351,0.38913525498891355,1,317,317,1,1,1,1,351,351,1024,1024,1,32,0
8080,166677,1,1,66,66,0.08967391304347826,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
38888,272705,1,1,1096,1096,1.4711409395973154,1,1062,1062,1,1,1,1,1096,1096,1024,1024,1,32,0
8080,273283,1,1,66,66,0.2088607594936709,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
8080,288729,1,1,687,687,0.89453125,1,653,653,1,1,1,1,687,687,1024,1024,1,32,0
38888,289704,1,1,66,66,0.08930987821380243,1,32,32,1,1,1,1,66,66,1024,1024,1,32,0
